,cpgName,H3K9me3_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,H3K27me3_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,H3K4me1_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,H2A_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,H3K36me3_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,H3K4me3_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,H3K27ac_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,H3K4me2_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,H4K91ac_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,DNase_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,H3K9ac_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,H4K8ac_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,H3K4ac_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,H2BK120ac_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,H4K20me1_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,H3K79me1_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,H3K23ac_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,H2BK15ac_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,H3K23me2_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,H3K79me2_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,H2BK5ac_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,H3K18ac_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,H3K56ac_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,H2AK5ac_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,H2BK12ac_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,H4K5ac_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,H3K9me1_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,H3K14ac_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,H3T11ph_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,H2BK20ac_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,H2AK9ac_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,H4K12ac_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,zscore
1062,cg00576279_ENSG00000198353,0.582677165354,1.0,0.992125984252,0.40789473684199995,0.0,0.944881889764,0.653543307087,0.984251968504,0.307086614173,1.0,0.5590551181100001,0.370078740157,0.291338582677,0.322834645669,0.362204724409,0.18897637795299999,0.15748031496099998,0.0731707317073,0.464566929134,0.409448818898,0.267716535433,0.385826771654,0.110236220472,0.204724409449,0.28346456692899996,0.291338582677,0.0,0.267716535433,0.31746031746,0.125984251969,0.198412698413,0.492063492063,-7.029293400000001
1063,cg00187380_ENSG00000198353,0.574803149606,1.0,0.992125984252,0.40789473684199995,0.0,0.944881889764,0.653543307087,0.984251968504,0.307086614173,1.0,0.551181102362,0.370078740157,0.291338582677,0.322834645669,0.362204724409,0.18897637795299999,0.15748031496099998,0.0731707317073,0.464566929134,0.40157480315,0.267716535433,0.385826771654,0.110236220472,0.204724409449,0.28346456692899996,0.291338582677,0.0,0.267716535433,0.31746031746,0.125984251969,0.198412698413,0.492063492063,-11.073120900000001
1064,cg05982757_ENSG00000198353,0.34645669291299996,1.0,0.992125984252,0.405263157895,0.0,0.944881889764,0.653543307087,0.984251968504,0.29921259842500003,1.0,0.543307086614,0.362204724409,0.291338582677,0.314960629921,0.362204724409,0.18897637795299999,0.15748031496099998,0.0731707317073,0.464566929134,0.40157480315,0.259842519685,0.385826771654,0.110236220472,0.204724409449,0.28346456692899996,0.28346456692899996,0.0,0.267716535433,0.31746031746,0.125984251969,0.198412698413,0.48412698412699995,-7.282735000000001
1065,cg05987823_ENSG00000198353,0.22834645669300002,1.0,0.984251968504,0.226315789474,0.0,0.582677165354,0.40157480315,0.51968503937,0.291338582677,0.787401574803,0.385826771654,0.330708661417,0.275590551181,0.28346456692899996,0.393700787402,0.196850393701,0.141732283465,0.05691056910569999,0.370078740157,0.385826771654,0.204724409449,0.34645669291299996,0.0787401574803,0.204724409449,0.267716535433,0.22834645669300002,0.0,0.244094488189,0.277777777778,0.110236220472,0.18253968254,0.420634920635,16.866634899999998
1066,cg21476000_ENSG00000198353,0.0314960629921,1.0,0.645669291339,0.142105263158,0.0,0.16535433070900002,0.37795275590599997,0.291338582677,0.244094488189,0.622047244094,0.21259842519699998,0.251968503937,0.244094488189,0.22834645669300002,0.40157480315,0.181102362205,0.110236220472,0.05691056910569999,0.173228346457,0.314960629921,0.181102362205,0.259842519685,0.0551181102362,0.196850393701,0.244094488189,0.196850393701,0.0,0.22047244094500001,0.246031746032,0.110236220472,0.166666666667,0.253968253968,8.4749894
1067,cg05349837_ENSG00000198353,0.0314960629921,1.0,0.645669291339,0.142105263158,0.0,0.181102362205,0.37795275590599997,0.291338582677,0.244094488189,0.716535433071,0.267716535433,0.244094488189,0.244094488189,0.22834645669300002,0.40157480315,0.181102362205,0.110236220472,0.05691056910569999,0.173228346457,0.314960629921,0.181102362205,0.259842519685,0.0551181102362,0.196850393701,0.244094488189,0.196850393701,0.0,0.22047244094500001,0.246031746032,0.110236220472,0.166666666667,0.253968253968,13.0702097
1068,cg19696083_ENSG00000198353,0.0314960629921,1.0,0.45669291338600004,0.057894736842099996,0.0,0.0,0.181102362205,0.102362204724,0.110236220472,0.330708661417,0.0551181102362,0.0551181102362,0.0551181102362,0.0866141732283,0.275590551181,0.0866141732283,0.023622047244099997,0.0162601626016,0.0787401574803,0.244094488189,0.09448818897639999,0.102362204724,0.023622047244099997,0.0551181102362,0.09448818897639999,0.102362204724,0.0,0.0551181102362,0.103174603175,0.0314960629921,0.0793650793651,0.103174603175,9.4563071
1069,cg22525581_ENSG00000198353,0.0314960629921,1.0,0.291338582677,0.034210526315799995,0.0,0.007874015748029999,0.039370078740199994,0.023622047244099997,0.0629921259843,0.16535433070900002,0.023622047244099997,0.0157480314961,0.0157480314961,0.0551181102362,0.267716535433,0.0314960629921,0.007874015748029999,0.0162601626016,0.0629921259843,0.236220472441,0.0157480314961,0.0314960629921,0.007874015748029999,0.039370078740199994,0.047244094488199995,0.023622047244099997,0.0,0.007874015748029999,0.0873015873016,0.023622047244099997,0.0634920634921,0.07142857142860001,8.4790876
1070,cg08465346_ENSG00000198353,0.102362204724,1.0,0.748031496063,0.121052631579,0.0,0.21259842519699998,0.110236220472,0.362204724409,0.0787401574803,0.35433070866099997,0.0787401574803,0.039370078740199994,0.039370078740199994,0.0551181102362,0.259842519685,0.0551181102362,0.0157480314961,0.0162601626016,0.133858267717,0.22047244094500001,0.023622047244099997,0.0629921259843,0.007874015748029999,0.039370078740199994,0.0551181102362,0.047244094488199995,0.0,0.023622047244099997,0.111111111111,0.023622047244099997,0.0952380952381,0.17460317460299998,12.8144185
1071,cg10366797_ENSG00000198353,0.102362204724,1.0,0.740157480315,0.121052631579,0.0,0.204724409449,0.102362204724,0.330708661417,0.0787401574803,0.35433070866099997,0.0787401574803,0.039370078740199994,0.039370078740199994,0.0551181102362,0.259842519685,0.0551181102362,0.0157480314961,0.0162601626016,0.133858267717,0.22047244094500001,0.023622047244099997,0.0629921259843,0.007874015748029999,0.039370078740199994,0.0551181102362,0.047244094488199995,0.0,0.023622047244099997,0.103174603175,0.0157480314961,0.0952380952381,0.166666666667,9.5566079
1072,cg15834355_ENSG00000198353,0.0629921259843,1.0,0.338582677165,0.05,0.0,0.0,0.039370078740199994,0.047244094488199995,0.0629921259843,0.35433070866099997,0.0157480314961,0.023622047244099997,0.0314960629921,0.047244094488199995,0.259842519685,0.0551181102362,0.0157480314961,0.0162601626016,0.102362204724,0.16535433070900002,0.023622047244099997,0.0551181102362,0.007874015748029999,0.039370078740199994,0.039370078740199994,0.023622047244099997,0.0,0.0157480314961,0.103174603175,0.0157480314961,0.0952380952381,0.134920634921,9.755095800000001
1073,cg03207151_ENSG00000198353,0.0629921259843,1.0,0.338582677165,0.04473684210530001,0.0,0.0,0.023622047244099997,0.0314960629921,0.047244094488199995,0.35433070866099997,0.0157480314961,0.0157480314961,0.0314960629921,0.039370078740199994,0.259842519685,0.0629921259843,0.0157480314961,0.0162601626016,0.0866141732283,0.15748031496099998,0.023622047244099997,0.047244094488199995,0.007874015748029999,0.0314960629921,0.039370078740199994,0.023622047244099997,0.0,0.0157480314961,0.0952380952381,0.0157480314961,0.0952380952381,0.111111111111,10.4042604
1074,cg22151644_ENSG00000198353,0.007874015748029999,1.0,0.937007874016,0.181578947368,0.0,0.047244094488199995,0.275590551181,0.35433070866099997,0.149606299213,0.716535433071,0.110236220472,0.133858267717,0.141732283465,0.181102362205,0.259842519685,0.149606299213,0.039370078740199994,0.0243902439024,0.16535433070900002,0.22047244094500001,0.102362204724,0.267716535433,0.0314960629921,0.133858267717,0.173228346457,0.125984251969,0.0,0.102362204724,0.230158730159,0.0629921259843,0.15873015873,0.277777777778,20.5923057
1075,cg01946191_ENSG00000198353,0.007874015748029999,1.0,0.984251968504,0.192105263158,0.0,0.039370078740199994,0.28346456692899996,0.385826771654,0.181102362205,0.755905511811,0.0866141732283,0.16535433070900002,0.173228346457,0.21259842519699998,0.259842519685,0.149606299213,0.0314960629921,0.0406504065041,0.196850393701,0.236220472441,0.11811023622000001,0.28346456692899996,0.0314960629921,0.149606299213,0.204724409449,0.173228346457,0.0,0.125984251969,0.246031746032,0.07086614173229999,0.17460317460299998,0.357142857143,16.2976986
1076,cg11594833_ENSG00000198353,0.007874015748029999,1.0,0.992125984252,0.260526315789,0.0,0.0629921259843,0.40157480315,0.503937007874,0.291338582677,0.7637795275589999,0.110236220472,0.267716535433,0.204724409449,0.236220472441,0.259842519685,0.16535433070900002,0.047244094488199995,0.0406504065041,0.196850393701,0.275590551181,0.181102362205,0.37795275590599997,0.047244094488199995,0.16535433070900002,0.22834645669300002,0.204724409449,0.0,0.21259842519699998,0.293650793651,0.07086614173229999,0.18253968254,0.412698412698,16.4007209
1077,cg05408649_ENSG00000198353,0.007874015748029999,1.0,0.992125984252,0.360526315789,0.0,0.6299212598430001,0.677165354331,0.771653543307,0.314960629921,0.905511811024,0.496062992126,0.314960629921,0.275590551181,0.291338582677,0.259842519685,0.204724409449,0.0629921259843,0.0406504065041,0.37795275590599997,0.267716535433,0.259842519685,0.393700787402,0.0787401574803,0.16535433070900002,0.236220472441,0.28346456692899996,0.0,0.267716535433,0.34126984127,0.09448818897639999,0.206349206349,0.5,21.836818899999997
1078,cg21493516_ENSG00000198353,0.007874015748029999,1.0,0.992125984252,0.363157894737,0.0,0.6299212598430001,0.685039370079,0.787401574803,0.314960629921,0.905511811024,0.511811023622,0.314960629921,0.275590551181,0.291338582677,0.259842519685,0.204724409449,0.0629921259843,0.0406504065041,0.37795275590599997,0.267716535433,0.259842519685,0.393700787402,0.0866141732283,0.16535433070900002,0.236220472441,0.28346456692899996,0.0,0.267716535433,0.34126984127,0.09448818897639999,0.214285714286,0.5,21.4249936
1079,cg27138204_ENSG00000198353,0.007874015748029999,1.0,0.992125984252,0.371052631579,0.0,0.6299212598430001,0.685039370079,0.787401574803,0.314960629921,0.905511811024,0.5275590551179999,0.314960629921,0.275590551181,0.291338582677,0.259842519685,0.204724409449,0.0629921259843,0.0406504065041,0.37795275590599997,0.267716535433,0.259842519685,0.393700787402,0.0866141732283,0.16535433070900002,0.236220472441,0.28346456692899996,0.0,0.267716535433,0.34126984127,0.09448818897639999,0.214285714286,0.5,20.5097044
1080,cg26201952_ENSG00000198353,0.007874015748029999,1.0,0.992125984252,0.381578947368,0.0,0.661417322835,0.716535433071,0.8031496062989999,0.322834645669,0.905511811024,0.551181102362,0.314960629921,0.28346456692899996,0.29921259842500003,0.259842519685,0.204724409449,0.0629921259843,0.0406504065041,0.409448818898,0.267716535433,0.251968503937,0.40157480315,0.110236220472,0.16535433070900002,0.236220472441,0.29921259842500003,0.0,0.275590551181,0.34920634920599997,0.09448818897639999,0.222222222222,0.5,19.6143785
1081,cg15244786_ENSG00000198353,0.007874015748029999,1.0,0.992125984252,0.40263157894699997,0.0,0.669291338583,0.7795275590549999,0.811023622047,0.330708661417,0.905511811024,0.5590551181100001,0.330708661417,0.28346456692899996,0.29921259842500003,0.259842519685,0.204724409449,0.0629921259843,0.0406504065041,0.409448818898,0.267716535433,0.259842519685,0.40157480315,0.133858267717,0.16535433070900002,0.244094488189,0.322834645669,0.0,0.28346456692899996,0.365079365079,0.09448818897639999,0.23809523809500002,0.5,19.8970354
1082,cg22370252_ENSG00000198353,0.007874015748029999,1.0,0.992125984252,0.40263157894699997,0.0,0.669291338583,0.7795275590549999,0.811023622047,0.330708661417,0.905511811024,0.5590551181100001,0.330708661417,0.28346456692899996,0.29921259842500003,0.259842519685,0.204724409449,0.0629921259843,0.0406504065041,0.409448818898,0.267716535433,0.259842519685,0.40157480315,0.133858267717,0.16535433070900002,0.244094488189,0.322834645669,0.0,0.28346456692899996,0.365079365079,0.09448818897639999,0.23809523809500002,0.5,21.138776699999998
1083,cg05992786_ENSG00000198353,0.007874015748029999,1.0,1.0,0.40263157894699997,0.0,0.677165354331,0.787401574803,0.811023622047,0.330708661417,0.905511811024,0.574803149606,0.338582677165,0.28346456692899996,0.29921259842500003,0.259842519685,0.204724409449,0.0629921259843,0.0406504065041,0.409448818898,0.267716535433,0.259842519685,0.42519685039399996,0.133858267717,0.16535433070900002,0.244094488189,0.330708661417,0.0,0.28346456692899996,0.365079365079,0.09448818897639999,0.23809523809500002,0.5,19.421917999999998
1084,cg03416628_ENSG00000198353,0.007874015748029999,1.0,1.0,0.45789473684199994,0.0,0.787401574803,0.8661417322830001,0.929133858268,0.370078740157,0.905511811024,0.645669291339,0.385826771654,0.291338582677,0.314960629921,0.259842519685,0.22834645669300002,0.0629921259843,0.0406504065041,0.51968503937,0.291338582677,0.307086614173,0.464566929134,0.149606299213,0.16535433070900002,0.259842519685,0.370078740157,0.0,0.314960629921,0.37301587301600003,0.09448818897639999,0.23809523809500002,0.547619047619,19.381035999999998
1085,cg25975485_ENSG00000198353,0.007874015748029999,1.0,1.0,0.460526315789,0.0,0.811023622047,0.874015748031,0.929133858268,0.370078740157,0.905511811024,0.661417322835,0.385826771654,0.29921259842500003,0.314960629921,0.259842519685,0.236220472441,0.0629921259843,0.0406504065041,0.535433070866,0.291338582677,0.307086614173,0.464566929134,0.149606299213,0.16535433070900002,0.259842519685,0.370078740157,0.0,0.314960629921,0.37301587301600003,0.09448818897639999,0.246031746032,0.547619047619,18.0371726
1086,cg08712054_ENSG00000198353,0.007874015748029999,1.0,1.0,0.465789473684,0.0,0.8267716535430001,0.874015748031,0.937007874016,0.370078740157,0.905511811024,0.700787401575,0.385826771654,0.29921259842500003,0.314960629921,0.251968503937,0.236220472441,0.0629921259843,0.0406504065041,0.551181102362,0.29921259842500003,0.307086614173,0.464566929134,0.15748031496099998,0.16535433070900002,0.259842519685,0.370078740157,0.0,0.322834645669,0.37301587301600003,0.09448818897639999,0.246031746032,0.587301587302,19.252333899999996
1087,cg07266404_ENSG00000198353,0.007874015748029999,1.0,1.0,0.455263157895,0.007874015748029999,1.0,0.889763779528,1.0,0.330708661417,0.905511811024,0.889763779528,0.362204724409,0.275590551181,0.267716535433,0.22834645669300002,0.236220472441,0.0629921259843,0.0406504065041,0.653543307087,0.322834645669,0.28346456692899996,0.45669291338600004,0.149606299213,0.141732283465,0.244094488189,0.34645669291299996,0.0,0.291338582677,0.34920634920599997,0.0866141732283,0.222222222222,0.611111111111,-11.988325699999999
1088,cg01524853_ENSG00000198353,0.007874015748029999,1.0,1.0,0.455263157895,0.023622047244099997,1.0,0.889763779528,1.0,0.330708661417,0.905511811024,0.889763779528,0.362204724409,0.275590551181,0.267716535433,0.22834645669300002,0.236220472441,0.0629921259843,0.0406504065041,0.653543307087,0.322834645669,0.275590551181,0.45669291338600004,0.141732283465,0.141732283465,0.244094488189,0.34645669291299996,0.0,0.291338582677,0.33333333333299997,0.0866141732283,0.222222222222,0.603174603175,-6.7929939
1089,cg22747076_ENSG00000198353,0.007874015748029999,1.0,1.0,0.455263157895,0.023622047244099997,1.0,0.889763779528,1.0,0.330708661417,0.905511811024,0.889763779528,0.362204724409,0.275590551181,0.267716535433,0.22834645669300002,0.236220472441,0.0629921259843,0.0406504065041,0.653543307087,0.322834645669,0.275590551181,0.44881889763800004,0.133858267717,0.141732283465,0.244094488189,0.338582677165,0.0,0.291338582677,0.33333333333299997,0.0866141732283,0.222222222222,0.603174603175,-6.9323844
1090,cg11746813_ENSG00000198353,0.0,1.0,1.0,0.44210526315800003,0.023622047244099997,1.0,0.716535433071,1.0,0.330708661417,0.8976377952760001,0.787401574803,0.34645669291299996,0.251968503937,0.251968503937,0.22047244094500001,0.22047244094500001,0.0629921259843,0.0406504065041,0.5984251968500001,0.322834645669,0.236220472441,0.44094488189,0.102362204724,0.141732283465,0.21259842519699998,0.275590551181,0.0,0.275590551181,0.325396825397,0.0787401574803,0.214285714286,0.579365079365,-16.139751
1091,cg18473521_ENSG00000198353,0.0,1.0,1.0,0.43947368421099997,0.023622047244099997,0.992125984252,0.716535433071,0.992125984252,0.330708661417,0.88188976378,0.787401574803,0.34645669291299996,0.244094488189,0.251968503937,0.22047244094500001,0.22047244094500001,0.0629921259843,0.0406504065041,0.5669291338579999,0.322834645669,0.236220472441,0.44094488189,0.102362204724,0.141732283465,0.21259842519699998,0.259842519685,0.0,0.275590551181,0.325396825397,0.0787401574803,0.214285714286,0.563492063492,-18.262397699999998
1092,cg03146625_ENSG00000198353,0.0,1.0,0.992125984252,0.42105263157899997,0.023622047244099997,0.92125984252,0.590551181102,0.984251968504,0.314960629921,0.8661417322830001,0.614173228346,0.322834645669,0.22047244094500001,0.236220472441,0.21259842519699998,0.22047244094500001,0.0551181102362,0.0325203252033,0.45669291338600004,0.322834645669,0.196850393701,0.40157480315,0.0866141732283,0.141732283465,0.21259842519699998,0.196850393701,0.0,0.259842519685,0.301587301587,0.0629921259843,0.198412698413,0.48412698412699995,19.085261300000003
1093,cg15648389_ENSG00000198353,0.0,1.0,0.992125984252,0.418421052632,0.023622047244099997,0.905511811024,0.574803149606,0.976377952756,0.314960629921,0.858267716535,0.5669291338579999,0.322834645669,0.21259842519699998,0.22047244094500001,0.21259842519699998,0.21259842519699998,0.0551181102362,0.0325203252033,0.44881889763800004,0.322834645669,0.15748031496099998,0.40157480315,0.0866141732283,0.141732283465,0.21259842519699998,0.18897637795299999,0.0,0.251968503937,0.28571428571400004,0.0629921259843,0.190476190476,0.468253968254,18.070376
1094,cg16370398_ENSG00000198353,0.0,1.0,0.905511811024,0.3,0.023622047244099997,0.755905511811,0.362204724409,0.858267716535,0.22047244094500001,0.677165354331,0.291338582677,0.204724409449,0.149606299213,0.18897637795299999,0.21259842519699998,0.149606299213,0.0314960629921,0.0243902439024,0.35433070866099997,0.291338582677,0.141732283465,0.29921259842500003,0.0551181102362,0.09448818897639999,0.125984251969,0.133858267717,0.0,0.16535433070900002,0.230158730159,0.0551181102362,0.14285714285700002,0.380952380952,18.5910305
1095,cg27008363_ENSG00000198353,0.0,1.0,0.574803149606,0.0736842105263,0.023622047244099997,0.18897637795299999,0.204724409449,0.322834645669,0.125984251969,0.338582677165,0.0787401574803,0.09448818897639999,0.110236220472,0.09448818897639999,0.21259842519699998,0.110236220472,0.0157480314961,0.008130081300810001,0.18897637795299999,0.18897637795299999,0.102362204724,0.110236220472,0.0314960629921,0.07086614173229999,0.09448818897639999,0.110236220472,0.0,0.07086614173229999,0.18253968254,0.039370078740199994,0.103174603175,0.246031746032,10.2387899
1096,cg06989610_ENSG00000198353,0.0,0.992125984252,0.34645669291299996,0.052631578947400004,0.023622047244099997,0.0157480314961,0.09448818897639999,0.07086614173229999,0.09448818897639999,0.204724409449,0.0157480314961,0.0551181102362,0.07086614173229999,0.07086614173229999,0.21259842519699998,0.0866141732283,0.007874015748029999,0.008130081300810001,0.047244094488199995,0.0787401574803,0.0551181102362,0.09448818897639999,0.007874015748029999,0.07086614173229999,0.0787401574803,0.0629921259843,0.0,0.023622047244099997,0.07142857142860001,0.0157480314961,0.07142857142860001,0.150793650794,17.6559116
1097,cg23197405_ENSG00000198353,0.0,0.992125984252,0.34645669291299996,0.052631578947400004,0.023622047244099997,0.0157480314961,0.09448818897639999,0.07086614173229999,0.09448818897639999,0.204724409449,0.0157480314961,0.0551181102362,0.07086614173229999,0.07086614173229999,0.21259842519699998,0.0866141732283,0.007874015748029999,0.008130081300810001,0.047244094488199995,0.0787401574803,0.0551181102362,0.09448818897639999,0.007874015748029999,0.07086614173229999,0.0787401574803,0.0629921259843,0.0,0.023622047244099997,0.07142857142860001,0.0157480314961,0.07142857142860001,0.150793650794,17.4555999
1098,cg08455772_ENSG00000198353,0.0,0.992125984252,0.34645669291299996,0.052631578947400004,0.023622047244099997,0.0157480314961,0.09448818897639999,0.07086614173229999,0.0866141732283,0.204724409449,0.0157480314961,0.0551181102362,0.0629921259843,0.0629921259843,0.21259842519699998,0.0866141732283,0.007874015748029999,0.008130081300810001,0.047244094488199995,0.07086614173229999,0.0551181102362,0.0866141732283,0.007874015748029999,0.07086614173229999,0.0787401574803,0.047244094488199995,0.0,0.023622047244099997,0.07142857142860001,0.0157480314961,0.07142857142860001,0.150793650794,16.9978518
1099,cg04024827_ENSG00000198353,0.0,0.992125984252,0.370078740157,0.0421052631579,0.007874015748029999,0.0157480314961,0.11811023622000001,0.0787401574803,0.07086614173229999,0.21259842519699998,0.0157480314961,0.0551181102362,0.047244094488199995,0.0551181102362,0.204724409449,0.0551181102362,0.007874015748029999,0.008130081300810001,0.039370078740199994,0.0157480314961,0.039370078740199994,0.0866141732283,0.007874015748029999,0.0551181102362,0.07086614173229999,0.0551181102362,0.0,0.0314960629921,0.07142857142860001,0.023622047244099997,0.0555555555556,0.103174603175,16.1509145
1100,cg26777456_ENSG00000198353,0.0,0.992125984252,0.37795275590599997,0.0421052631579,0.007874015748029999,0.0157480314961,0.110236220472,0.0787401574803,0.0787401574803,0.22047244094500001,0.0157480314961,0.0551181102362,0.047244094488199995,0.047244094488199995,0.204724409449,0.0551181102362,0.007874015748029999,0.008130081300810001,0.039370078740199994,0.0157480314961,0.039370078740199994,0.0787401574803,0.007874015748029999,0.0551181102362,0.07086614173229999,0.0551181102362,0.0,0.0314960629921,0.0634920634921,0.023622047244099997,0.0555555555556,0.103174603175,14.914019099999999
1101,cg11795276_ENSG00000198353,0.0,0.992125984252,0.37795275590599997,0.0421052631579,0.007874015748029999,0.0157480314961,0.110236220472,0.0787401574803,0.0787401574803,0.22047244094500001,0.0157480314961,0.0551181102362,0.047244094488199995,0.047244094488199995,0.204724409449,0.0551181102362,0.007874015748029999,0.008130081300810001,0.039370078740199994,0.0157480314961,0.039370078740199994,0.0787401574803,0.007874015748029999,0.0551181102362,0.07086614173229999,0.0551181102362,0.0,0.0314960629921,0.0634920634921,0.023622047244099997,0.0555555555556,0.103174603175,15.8711574
1102,cg24392955_ENSG00000198353,0.0,0.992125984252,0.385826771654,0.0421052631579,0.007874015748029999,0.0157480314961,0.110236220472,0.0787401574803,0.07086614173229999,0.22047244094500001,0.0157480314961,0.0551181102362,0.039370078740199994,0.047244094488199995,0.204724409449,0.0551181102362,0.007874015748029999,0.008130081300810001,0.039370078740199994,0.0157480314961,0.047244094488199995,0.0787401574803,0.007874015748029999,0.0551181102362,0.0629921259843,0.0629921259843,0.0,0.0314960629921,0.0634920634921,0.023622047244099997,0.0555555555556,0.103174603175,20.028022500000002
1103,cg03199745_ENSG00000198353,0.0,0.992125984252,0.37795275590599997,0.0421052631579,0.007874015748029999,0.0157480314961,0.102362204724,0.09448818897639999,0.0787401574803,0.22834645669300002,0.0157480314961,0.0551181102362,0.039370078740199994,0.047244094488199995,0.204724409449,0.039370078740199994,0.007874015748029999,0.008130081300810001,0.039370078740199994,0.0157480314961,0.0551181102362,0.07086614173229999,0.007874015748029999,0.047244094488199995,0.0629921259843,0.0629921259843,0.0,0.023622047244099997,0.0634920634921,0.023622047244099997,0.0555555555556,0.103174603175,16.505651500000003
1104,cg25828185_ENSG00000198353,0.0,0.992125984252,0.34645669291299996,0.04473684210530001,0.007874015748029999,0.0,0.09448818897639999,0.102362204724,0.0551181102362,0.16535433070900002,0.0314960629921,0.047244094488199995,0.023622047244099997,0.047244094488199995,0.18897637795299999,0.023622047244099997,0.007874015748029999,0.008130081300810001,0.039370078740199994,0.0157480314961,0.0629921259843,0.047244094488199995,0.007874015748029999,0.0314960629921,0.047244094488199995,0.0787401574803,0.0,0.0314960629921,0.047619047619,0.023622047244099997,0.0555555555556,0.0555555555556,14.431822699999998
1105,cg16396919_ENSG00000198353,0.0,0.984251968504,0.8661417322830001,0.176315789474,0.07086614173229999,0.5984251968500001,0.5275590551179999,0.622047244094,0.267716535433,0.708661417323,0.307086614173,0.275590551181,0.244094488189,0.236220472441,0.0629921259843,0.21259842519699998,0.110236220472,0.008130081300810001,0.464566929134,0.370078740157,0.236220472441,0.37795275590599997,0.0787401574803,0.0787401574803,0.149606299213,0.259842519685,0.0,0.322834645669,0.33333333333299997,0.039370078740199994,0.222222222222,0.52380952381,13.5502161
1106,cg25701444_ENSG00000198353,0.0,0.984251968504,0.8267716535430001,0.15,0.07086614173229999,0.535433070866,0.48031496063,0.503937007874,0.244094488189,0.700787401575,0.267716535433,0.267716535433,0.22047244094500001,0.21259842519699998,0.0629921259843,0.21259842519699998,0.110236220472,0.008130081300810001,0.385826771654,0.362204724409,0.204724409449,0.29921259842500003,0.07086614173229999,0.07086614173229999,0.141732283465,0.21259842519699998,0.0,0.291338582677,0.253968253968,0.039370078740199994,0.222222222222,0.452380952381,12.2784095
1107,cg11964308_ENSG00000198353,0.0,0.944881889764,0.708661417323,0.09736842105260002,0.0,0.125984251969,0.582677165354,0.35433070866099997,0.181102362205,0.7244094488189999,0.149606299213,0.125984251969,0.0787401574803,0.141732283465,0.0551181102362,0.07086614173229999,0.023622047244099997,0.0243902439024,0.047244094488199995,0.047244094488199995,0.173228346457,0.22047244094500001,0.039370078740199994,0.0787401574803,0.141732283465,0.18897637795299999,0.00952380952381,0.0866141732283,0.17460317460299998,0.07086614173229999,0.07142857142860001,0.150793650794,9.812382199999998
1108,cg27111444_ENSG00000198353,0.0,0.929133858268,0.850393700787,0.3,0.0,0.15748031496099998,0.535433070866,0.614173228346,0.18897637795299999,0.795275590551,0.15748031496099998,0.173228346457,0.110236220472,0.141732283465,0.007874015748029999,0.0551181102362,0.007874015748029999,0.0162601626016,0.0551181102362,0.0,0.149606299213,0.18897637795299999,0.07086614173229999,0.110236220472,0.15748031496099998,0.141732283465,0.0,0.149606299213,0.15873015873,0.11811023622000001,0.0952380952381,0.206349206349,6.546160400000001
1109,cg12962778_ENSG00000161642,0.0,0.0,0.984251968504,0.44473684210500003,0.196850393701,0.677165354331,0.9527559055120001,0.850393700787,0.748031496063,0.944881889764,0.850393700787,0.795275590551,0.661417322835,0.708661417323,0.275590551181,0.574803149606,0.09448818897639999,0.0406504065041,0.149606299213,0.748031496063,0.5590551181100001,0.937007874016,0.11811023622000001,0.574803149606,0.748031496063,0.606299212598,0.00952380952381,0.622047244094,0.515873015873,0.22834645669300002,0.222222222222,0.531746031746,-6.6469401
